Date,close
2021-12-10,146.74461364746094
2021-12-13,144.81874084472656
2021-12-14,144.02574157714844
2021-12-15,145.0830841064453
2021-12-16,141.23130798339844
2021-12-17,140.09844970703125
2021-12-20,132.7725372314453
2021-12-21,131.3375701904297
2021-12-22,132.7347869873047
2021-12-23,134.77395629882812
2021-12-24,130.12918090820312
2021-12-27,133.22567749023438
2021-12-28,131.14874267578125
2021-12-29,132.54595947265625
2021-12-30,130.46902465820312
2021-12-31,131.2620391845703
2022-01-03,134.66065979003906
2022-01-04,135.3781280517578
2022-01-05,144.5921630859375
2022-01-06,143.8746795654297
2022-01-07,141.72222900390625
2022-01-10,138.9278106689453
2022-01-11,138.852294921875
2022-01-12,137.681640625
2022-01-13,138.39913940429688
2022-01-14,138.89004516601562
2022-01-17,142.55299377441406
2022-01-18,143.0816650390625
2022-01-19,145.53623962402344
2022-01-20,149.99220275878906
2022-01-21,143.2327117919922
2022-01-24,136.43548583984375
2022-01-25,137.794921875
2022-01-27,139.6075439453125
2022-01-28,139.305419921875
2022-01-31,139.45648193359375
2022-02-01,141.9488067626953
2022-02-02,140.40052795410156
2022-02-03,140.09844970703125
2022-02-04,140.24949645996094
2022-02-07,139.1166229248047
2022-02-08,139.26766967773438
2022-02-09,145.7250213623047
2022-02-10,143.8369140625
2022-02-11,140.17396545410156
2022-02-14,137.15298461914062
2022-02-15,139.53199768066406
2022-02-16,139.15438842773438
2022-02-17,137.64389038085938
2022-02-18,143.38375854492188
2022-02-21,138.02151489257812
2022-02-22,133.75436401367188
2022-02-23,134.4718475341797
2022-02-24,128.99630737304688
2022-02-25,131.4886016845703
2022-02-28,128.99630737304688
2022-03-02,127.48580932617188
2022-03-03,126.12635040283205
2022-03-04,125.59768676757812
2022-03-07,122.27458953857422
2022-03-08,123.14314270019533
2022-03-09,130.1669464111328
2022-03-10,127.3725128173828
2022-03-11,131.2620391845703
2022-03-14,131.5641326904297
2022-03-15,130.62008666992188
2022-03-16,130.39349365234375
2022-03-17,131.75296020507812
2022-03-21,131.11099243164062
2022-03-22,131.11099243164062
2022-03-23,129.2983856201172
2022-03-24,132.16835021972656
2022-03-25,136.6620635986328
2022-03-28,151.04953002929688
2022-03-29,147.04672241210938
2022-03-30,147.3865966796875
2022-03-31,149.16140747070312
2022-04-01,146.59356689453125
2022-04-04,145.53623962402344
2022-04-05,146.78237915039062
2022-04-06,149.99220275878906
2022-04-07,145.46070861816406
2022-04-08,148.48170471191406
2022-04-11,146.21595764160156
2022-04-12,144.06349182128906
2022-04-13,143.49705505371094
2022-04-18,138.0592803955078
2022-04-19,138.66346740722656
2022-04-20,137.45506286621094
2022-04-21,146.06488037109375
2022-04-22,147.76419067382812
2022-04-25,145.347412109375
2022-04-26,148.594970703125
2022-04-27,148.93484497070312
2022-04-28,145.76280212402344
2022-04-29,145.3096466064453
2022-05-02,143.49705505371094
2022-05-04,139.53199768066406
2022-05-05,143.76138305664062
2022-05-06,139.1166229248047
2022-05-09,137.11521911621094
2022-05-10,130.28021240234375
2022-05-11,129.14735412597656
2022-05-12,124.08718872070312
2022-05-13,129.44943237304688
2022-05-16,128.0900115966797
2022-05-17,130.77113342285156
2022-05-18,132.810302734375
2022-05-19,128.24105834960938
2022-05-20,132.24386596679688
2022-05-23,131.4886016845703
2022-05-24,129.789306640625
2022-05-25,135.64247131347656
2022-05-26,144.40333557128906
2022-05-27,149.84112548828125
2022-05-30,145.83831787109375
2022-05-31,150.7852020263672
2022-06-01,148.10406494140625
2022-06-02,148.85931396484375
2022-06-03,143.8369140625
2022-06-06,142.2509002685547
2022-06-07,143.1194305419922
2022-06-08,146.17819213867188
2022-06-09,147.3865966796875
2022-06-10,145.53623962402344
2022-06-13,139.0410919189453
2022-06-14,139.1166229248047
2022-06-15,139.45648193359375
2022-06-16,134.01870727539062
2022-06-17,132.0550537109375
2022-06-20,128.35433959960938
2022-06-21,131.8284912109375
2022-06-22,130.69561767578125
2022-06-23,132.39491271972656
2022-06-24,134.3963165283203
2022-06-27,133.6033172607422
2022-06-28,134.8117218017578
2022-06-29,132.62149047851562
2022-06-30,134.43409729003906
2022-07-01,132.65924072265625
2022-07-04,134.88723754882812
2022-07-05,136.43548583984375
2022-07-06,139.1166229248047
2022-07-07,138.32359313964844
2022-07-08,140.21173095703125
2022-07-11,144.78099060058594
2022-07-12,146.14041137695312
2022-07-13,147.08448791503906
2022-07-14,150.18099975585938
2022-07-15,161.20761108398438
2022-07-18,164.64398193359375
2022-07-19,168.9111328125
2022-07-20,167.92930603027344
2022-07-21,170.534912109375
2022-07-22,167.0985565185547
2022-07-25,166.15447998046875
2022-07-26,173.2915802001953
2022-07-27,171.32794189453125
2022-07-28,168.68455505371094
2022-07-29,173.1782989501953
2022-08-01,179.1069793701172
2022-08-02,179.78671264648438
2022-08-03,178.9936981201172
2022-08-04,177.1055908203125
2022-08-05,179.86221313476562
2022-08-08,179.86221313476562
2022-08-10,168.26918029785156
2022-08-11,178.6916046142578
2022-08-12,163.2467803955078
2022-08-16,153.65513610839844
2022-08-17,156.94046020507812
2022-08-18,157.2425537109375
2022-08-19,157.62017822265625
2022-08-22,158.41319274902344
2022-08-23,158.18661499023438
2022-08-24,157.0537567138672
2022-08-25,162.6803436279297
2022-08-26,162.7936248779297
2022-08-29,170.15731811523438
2022-08-30,166.90972900390625
2022-09-01,166.87197875976562
2022-09-02,174.49998474121094
2022-09-05,181.9769287109375
2022-09-06,188.8874359130859
2022-09-07,189.1895446777344
2022-09-08,193.0413055419922
2022-09-09,185.48883056640625
2022-09-12,186.1685485839844
2022-09-13,190.20913696289065
2022-09-14,184.88462829589844
2022-09-15,187.0748291015625
2022-09-16,187.0748291015625
2022-09-19,188.6608734130859
2022-09-20,190.2468719482422
2022-09-21,191.6440887451172
2022-09-22,187.263671875
2022-09-23,180.7307586669922
2022-09-26,174.16012573242188
2022-09-27,189.3028259277344
2022-09-28,192.5881500244141
2022-09-29,192.5126037597656
2022-09-30,190.62451171875
2022-10-03,182.845458984375
2022-10-04,187.490234375
2022-10-06,187.56576538085935
2022-10-07,188.4720458984375
2022-10-10,192.62591552734375
2022-10-11,187.52801513671875
2022-10-12,179.1069793701172
2022-10-13,179.5601348876953
2022-10-14,182.6566619873047
2022-10-17,183.2608337402344
2022-10-18,188.7741546630859
2022-10-19,186.39512634277344
2022-10-20,188.6986389160156
2022-10-21,185.1867218017578
2022-10-24,186.65945434570312
2022-10-25,184.1671600341797
2022-10-27,185.48883056640625
2022-10-28,184.24266052246097
2022-10-31,186.77276611328125
2022-11-01,188.54757690429688
2022-11-02,200.55599975585935
2022-11-03,203.57699584960935
2022-11-04,202.59518432617188
2022-11-07,199.7630157470703
2022-11-09,201.8399658203125
2022-11-10,200.5182342529297
2022-11-11,185.30001831054688
2022-11-14,176.7279510498047
2022-11-15,165.89015197753906
2022-11-16,172.49856567382812
2022-11-17,167.5517120361328
2022-11-18,167.4384002685547
2022-11-21,168.4202423095703
2022-11-22,167.51393127441406
2022-11-23,172.38526916503906
2022-11-24,174.57550048828125
2022-11-25,175.25523376464844
2022-11-28,175.33074951171875
2022-11-29,176.23704528808594
2022-11-30,178.6916046142578
2022-12-01,175.36849975585938
2022-12-02,176.350341796875
2022-12-05,174.68878173828125
2022-12-06,171.63003540039062
2022-12-07,175.89718627929688
2022-12-08,172.64962768554688
2022-12-09,171.2901611328125
2022-12-12,172.00767517089844
2022-12-13,172.23423767089844
2022-12-14,172.27198791503906
2022-12-15,171.1768798828125
2022-12-16,167.77825927734375
2022-12-19,167.32513427734375
2022-12-20,172.64962768554688
2022-12-21,177.78529357910156
2022-12-22,182.1657257080078
2022-12-23,170.2328338623047
2022-12-26,175.7838897705078
2022-12-27,173.70697021484375
2022-12-28,173.4803924560547
2022-12-29,175.14193725585938
2022-12-30,174.53773498535156
2023-01-02,173.555908203125
2023-01-03,176.350341796875
2023-01-04,174.0468292236328
2023-01-05,173.89576721191406
2023-01-06,171.89437866210938
2023-01-09,170.30833435058594
2023-01-10,171.13912963867188
2023-01-11,170.04400634765625
2023-01-12,169.25100708007812
2023-01-13,167.62721252441406
2023-01-16,168.4202423095703
2023-01-17,169.43980407714844
2023-01-18,168.1936492919922
2023-01-19,168.3446807861328
2023-01-20,166.15447998046875
2023-01-23,165.81463623046875
2023-01-24,164.8705596923828
2023-01-25,162.34048461914062
2023-01-27,160.4145965576172
2023-01-30,159.35726928710938
2023-01-31,160.56565856933594
2023-02-01,158.26214599609375
2023-02-02,157.2425537109375
2023-02-03,158.48873901367188
2023-02-06,160.37684631347656
2023-02-07,160.03697204589844
2023-02-08,162.529296875
2023-02-09,156.7516632080078
2023-02-10,156.9027099609375
2023-02-13,158.26214599609375
2023-02-14,159.9992218017578
2023-02-15,162.15167236328125
2023-02-16,168.87338256835938
2023-02-17,172.5363311767578
2023-02-20,175.2174530029297
2023-02-21,173.6314239501953
2023-02-22,171.85659790039062
2023-02-23,173.555908203125
2023-02-24,176.04823303222656
2023-02-27,172.49856567382812
2023-02-28,168.30694580078125
2023-03-01,165.39923095703125
2023-03-02,166.19223022460938
2023-03-03,172.19647216796875
2023-03-06,176.76573181152344
2023-03-08,174.4244384765625
2023-03-09,174.00906372070312
2023-03-10,174.61326599121094
2023-03-13,173.85801696777344
2023-03-14,174.3489227294922
2023-03-15,175.29298400878906
2023-03-16,173.97129821777344
2023-03-17,176.87899780273438
2023-03-20,180.4664306640625
2023-03-21,178.42726135253906
2023-03-22,181.0706329345703
2023-03-23,180.91958618164065
2023-03-24,179.78671264648438
2023-03-27,178.9936981201172
2023-03-28,178.76712036132812
2023-03-29,182.2034912109375
2023-03-31,181.78810119628903
2023-04-03,182.958740234375
2023-04-05,180.91958618164065
2023-04-06,181.33497619628903
2023-04-10,188.8874359130859
2023-04-11,186.6217041015625
2023-04-12,186.5084228515625
2023-04-13,188.0944366455078
2023-04-17,188.81190490722656
2023-04-18,190.28465270996097
2023-04-19,193.1545867919922
2023-04-20,192.43711853027344
2023-04-21,190.73779296875
2023-04-24,189.6804351806641
2023-04-25,192.62591552734375
2023-04-26,188.0944366455078
2023-04-27,185.6776580810547
2023-04-28,186.5084228515625
2023-05-02,186.65945434570312
2023-05-03,186.39512634277344
2023-05-04,186.206298828125
2023-05-05,184.09161376953125
2023-05-08,185.6776580810547
2023-05-09,183.9783172607422
2023-05-10,184.43148803710935
2023-05-11,187.22589111328125
2023-05-12,190.81332397460935
2023-05-15,192.5881500244141
2023-05-16,192.5503845214844
2023-05-17,197.68605041503903
2023-05-18,195.94900512695312
2023-05-19,192.2860565185547
2023-05-22,195.3070526123047
2023-05-23,196.66648864746097
2023-05-24,199.00775146484375
2023-05-25,210.07212829589844
2023-05-26,203.91688537597656
2023-05-29,197.23292541503903
2023-05-30,197.19517517089844
2023-05-31,203.4259796142578
2023-06-01,204.2944793701172
2023-06-02,204.785400390625
2023-06-05,198.47906494140625
2023-06-06,203.65252685546875
2023-06-07,215.0945281982422
2023-06-08,210.37420654296875
2023-06-09,213.01760864257812
2023-06-12,210.714111328125
2023-06-13,209.84556579589844
2023-06-14,226.12115478515625
2023-06-15,230.69041442871097
2023-06-16,218.6064453125
2023-06-19,217.0581512451172
2023-06-20,217.54910278320312
2023-06-21,217.96449279785156
2023-06-22,213.0553741455078
2023-06-23,211.80918884277344
2023-06-26,211.50711059570312
2023-06-27,212.224609375
2023-06-28,214.2259826660156
2023-06-30,211.62042236328125
2023-07-03,216.71832275390625
2023-07-04,245.98416137695312
2023-07-05,237.3365936279297
2023-07-06,234.73095703125
2023-07-07,237.4498748779297
2023-07-10,237.29881286621097
2023-07-11,235.56173706054688
2023-07-12,234.16452026367188
2023-07-13,228.34912109375
2023-07-14,238.9981384277344
2023-07-17,234.9575653076172
2023-07-18,235.52398681640625
2023-07-19,233.74916076660156
2023-07-20,235.3351593017578
2023-07-21,230.0106658935547
2023-07-24,230.50157165527344
2023-07-25,234.3155975341797
2023-07-26,233.107177734375
2023-07-27,231.93655395507812
2023-07-28,225.74351501464844
2023-07-31,236.0904235839844
2023-08-01,241.4904327392578
2023-08-02,240.24427795410156
2023-08-03,241.33938598632812
2023-08-04,241.52818298339844
2023-08-07,239.07366943359375
2023-08-08,236.128173828125
2023-08-09,233.0694274902344
2023-08-10,236.3169860839844
2023-08-11,232.8050994873047
2023-08-14,231.82327270507812
2023-08-16,234.69320678710935
2023-08-17,229.9351501464844
2023-08-18,241.2261199951172
2023-08-21,235.52398681640625
2023-08-22,238.0540771484375
2023-08-23,237.29881286621097
2023-08-24,241.8303070068359
2023-08-25,241.86805725097656
2023-08-28,248.7030487060547
2023-08-29,245.6065673828125
2023-08-30,250.13803100585935
2023-08-31,250.5156707763672
2023-09-01,249.1939697265625
2023-09-04,250.3268280029297
2023-09-05,253.91427612304688
2023-09-06,254.02755737304688
2023-09-07,257.35064697265625
2023-09-08,257.5394592285156
2023-09-11,253.9897918701172
2023-09-12,255.65133666992188
2023-09-13,250.8177795410156
2023-09-14,257.8793029785156
2023-09-15,258.2569580078125
2023-09-18,254.8205413818359
2023-09-20,246.51284790039065
2023-09-21,246.0974578857422
2023-09-22,249.76040649414065
2023-09-25,248.2121429443359
2023-09-26,244.54917907714844
2023-09-27,245.79537963867188
2023-09-28,246.51284790039065
2023-09-29,247.6457061767578
2023-10-03,255.8778839111328
2023-10-04,250.02471923828125
2023-10-05,248.13658142089844
2023-10-06,246.81492614746097
2023-10-09,242.5855712890625
2023-10-10,245.68206787109375
2023-10-11,244.05828857421875
2023-10-12,256.1800231933594
2023-10-13,253.91427612304688
2023-10-16,253.64991760253903
2023-10-17,249.23171997070312
2023-10-18,250.2135467529297
2023-10-19,250.8177795410156
2023-10-20,248.4764709472656
2023-10-23,249.64707946777344
2023-10-25,269.54791259765625
2023-10-26,252.66807556152344
2023-10-27,250.8177795410156
2023-10-30,248.9296417236328
2023-10-31,248.9673767089844
2023-11-01,249.1939697265625
2023-11-02,249.94923400878903
2023-11-03,257.4261779785156
2023-11-06,253.3478240966797
2023-11-07,253.08351135253903
2023-11-08,253.12124633789065
2023-11-09,251.5729827880859
2023-11-10,256.29327392578125
2023-11-13,258.068115234375
2023-11-15,254.21633911132812
2023-11-16,253.8387451171875
2023-11-17,263.656982421875
2023-11-20,255.2736968994141
2023-11-21,255.1604461669922
2023-11-22,254.8583068847656
2023-11-23,255.2359619140625
2023-11-24,255.0093688964844
2023-11-28,251.2331390380859
2023-11-29,298.6626892089844
2023-11-30,288.8066711425781
2023-12-01,303.0431213378906
2023-12-04,302.66552734375
2023-12-05,306.5928039550781
2023-12-06,305.6864929199219
2023-12-07,305.12005615234375
2023-12-08,304.4025573730469
2023-12-11,303.0809020996094
2023-12-12,301.7591857910156
2023-12-13,297.79412841796875
2023-12-14,300.9661865234375
2023-12-15,298.85150146484375
2023-12-18,298.7759704589844
2023-12-19,298.62493896484375
2023-12-20,291.82769775390625
2023-12-21,293.5269775390625
2023-12-22,299.0403137207031
2023-12-26,302.0235290527344
2023-12-27,304.0627136230469
2023-12-28,305.64874267578125
2023-12-29,309.5004577636719
2024-01-01,305.0823059082031
2024-01-02,304.7801818847656
2024-01-03,300.8529357910156
2024-01-04,303.30743408203125
2024-01-05,315.27813720703125
2024-01-08,308.6697082519531
2024-01-09,308.8585510253906
2024-01-10,308.4053649902344
2024-01-11,310.7088623046875
2024-01-12,305.2711486816406
2024-01-15,302.2501220703125
2024-01-16,321.0935363769531
2024-01-17,330.1942443847656
2024-01-18,327.7019348144531
2024-01-19,328.4571838378906
2024-01-23,322.1131286621094
2024-01-24,324.9830627441406
2024-01-25,325.2096252441406
2024-01-29,321.0557556152344
2024-01-30,325.5117492675781
2024-01-31,334.31036376953125
2024-02-01,326.3424987792969
2024-02-02,323.548095703125
2024-02-05,321.1313171386719
2024-02-06,333.2530517578125
2024-02-07,328.1173400878906
2024-02-08,332.950927734375
2024-02-09,329.5145263671875
2024-02-12,334.15936279296875
2024-02-13,336.198486328125
2024-02-14,332.46002197265625
2024-02-15,357.7230529785156
2024-02-16,355.1929626464844
2024-02-19,352.3230285644531
2024-02-20,359.2335510253906
2024-02-21,358.17620849609375
2024-02-22,357.1188659667969
2024-02-23,351.2279357910156
2024-02-26,344.35516357421875
2024-02-27,358.06292724609375
2024-02-28,366.1818542480469
2024-02-29,356.02374267578125
2024-03-01,348.962158203125
2024-03-04,348.5845642089844
2024-03-05,342.353759765625
2024-03-06,336.1607666015625
2024-03-07,335.6320495605469
2024-03-11,325.5117492675781
2024-03-12,317.88372802734375
2024-03-13,312.0306091308594
2024-03-14,321.0557556152344
2024-03-15,327.6642150878906
2024-03-18,325.7383117675781
2024-03-19,323.5103454589844
2024-03-20,330.7229309082031
2024-03-21,331.1005859375
2024-03-22,331.28936767578125
2024-03-26,330.1942443847656
2024-03-27,305.7997741699219
2024-03-28,309.12286376953125
2024-04-01,308.1788024902344
2024-04-02,309.5760192871094
2024-04-03,315.6180114746094
2024-04-04,346.3943176269531
2024-04-05,344.9593505859375
2024-04-08,366.0685424804687
2024-04-09,357.9873962402344
2024-04-10,358.9314270019531
2024-04-12,368.7119140625
2024-04-15,394.80572509765625
2024-04-16,392.6910095214844
2024-04-18,394.0881958007813
2024-04-19,393.1819152832031
2024-04-22,387.7063598632813
2024-04-23,391.7761840820313
2024-04-24,375.9874572753906
2024-04-25,358.9237976074219
2024-04-26,351.9120788574219
2024-04-29,349.3133239746094
2024-04-30,341.4189758300781
2024-05-02,336.7607727050781
2024-05-03,340.5363464355469
2024-05-06,337.4472351074219
2024-05-07,334.946533203125
2024-05-08,342.88995361328125
2024-05-09,337.20208740234375
2024-05-10,337.6924133300781
2024-05-13,334.8974914550781
2024-05-14,340.9286193847656
2024-05-15,343.4293212890625
2024-05-16,343.2822265625
2024-05-17,342.8409118652344
2024-05-21,352.0592041015625
2024-05-22,348.52874755859375
2024-05-23,355.8347473144531
2024-05-24,358.8258056640625
2024-05-27,367.9459838867187
2024-05-28,372.2609252929687
2024-05-29,358.23736572265625
2024-05-30,349.5584716796875
2024-05-31,356.9134521484375
2024-06-03,348.23455810546875
2024-06-04,324.74761962890625
2024-06-05,330.5826110839844
2024-06-06,350.39202880859375
2024-06-07,353.2359924316406
2024-06-10,353.5791931152344
2024-06-11,351.4707946777344
2024-06-12,354.75604248046875
2024-06-13,355.8837890625
2024-06-14,351.17657470703125
2024-06-18,346.8125915527344
2024-06-19,345.1945495605469
2024-06-20,349.3623352050781
2024-06-21,360.4438781738281
2024-06-24,357.2076721191406
2024-06-25,347.84234619140625
2024-06-26,345.3906555175781
2024-06-27,340.14410400390625
2024-06-28,339.94793701171875
2024-07-01,343.82159423828125
2024-07-02,343.03704833984375
2024-07-03,340.0460205078125
2024-07-04,338.4279479980469
2024-07-05,333.52459716796875
2024-07-08,333.52459716796875
2024-07-09,334.3091125488281
2024-07-10,335.3878479003906
2024-07-11,332.6910400390625
2024-07-12,330.5826110839844
2024-07-15,328.76837158203125
2024-07-16,328.9644775390625
2024-07-18,327.24835205078125
2024-07-19,315.52935791015625
2024-07-22,321.6094970703125
2024-07-23,319.59912109375
2024-07-24,315.62744140625
2024-07-25,319.2558898925781
2024-07-26,325.4831237792969
2024-07-29,335.3878479003906
2024-07-30,341.3208923339844
2024-07-31,340.3402099609375
2024-08-01,361.081298828125
2024-08-02,364.9549255371094
2024-08-05,361.4245300292969
2024-08-06,371.6724853515625
2024-08-07,387.8534851074219
2024-08-08,390.20709228515625
2024-08-09,400.1608581542969
2024-08-12,378.0468444824219
2024-08-13,382.4598388671875
2024-08-14,380.6455993652344
2024-08-16,383.53857421875
2024-08-19,388.2457580566406
2024-08-20,385.7940673828125
2024-08-21,393.3942565917969
2024-08-22,395.5132751464844
2024-08-23,394.5769653320313
2024-08-26,399.2091674804687
2024-08-27,404.334228515625
2024-08-28,403.9892578125
2024-08-29,396.35101318359375
2024-08-30,400.8354187011719
2024-09-02,396.40032958984375
2024-09-03,394.5276489257813
2024-09-04,400.9832458496094
2024-09-05,400.1454772949219
2024-09-06,406.8474426269531
2024-09-09,402.3630676269531
2024-09-10,404.2356262207031
2024-09-11,402.60943603515625
2024-09-12,410.98687744140625
2024-09-13,409.7056579589844
2024-09-16,410.6911926269531
2024-09-17,407.93157958984375
2024-09-18,414.8799133300781
2024-09-19,411.2332763671875
2024-09-20,415.1755981445313
2024-09-23,416.2597351074219
2024-09-24,414.83062744140625
2024-09-25,414.1900329589844
2024-09-26,405.1719665527344
2024-09-27,409.5577697753906
2024-09-30,409.1142883300781
2024-10-01,411.3318176269531
2024-10-03,416.21044921875
2024-10-04,406.50250244140625
2024-10-07,399.9976806640625
2024-10-08,412.3174133300781
2024-10-09,414.7320556640625
2024-10-10,412.26812744140625
2024-10-11,414.1407165527344
2024-10-14,410.7897644042969
2024-10-15,419.7585144042969
2024-10-16,421.7789916992187
2024-10-17,413.5986328125
2024-10-18,419.117919921875
2024-10-21,422.1239013671875
2024-10-22,399.3570251464844
2024-10-23,396.20318603515625
2024-10-24,437.0554809570313
2024-10-25,442.279052734375
2024-10-28,432.32464599609375
2024-10-29,424.4400329589844
2024-10-30,431.3883972167969
2024-10-31,438.18890380859375
2024-11-01,438.4845581054687
2024-11-04,432.5710754394531
2024-11-05,432.916015625
2024-11-06,435.7742004394531
2024-11-07,428.8751220703125
2024-11-08,431.8811950683594
2024-11-11,432.1768493652344
2024-11-12,431.9797058105469
2024-11-13,426.0662536621094
2024-11-14,424.1936340332031
2024-11-18,424.1443786621094
2024-11-19,426.8054504394531
2024-11-21,421.9761047363281
2024-11-22,426.0662536621094
2024-11-25,432.9653015136719
2024-11-26,433.5074157714844
2024-11-27,471.6986083984375
2024-11-28,481.6529541015625
2024-11-29,492.7407531738281
2024-12-02,488.4041748046875
2024-12-03,476.13372802734375
2024-12-04,477.36572265625
2024-12-05,481.7022399902344
2024-12-06,483.6241149902344
2024-12-09,484.0183715820313
2024-12-10,479.0411682128906
2024-12-11,481.9978942871094
2024-12-12,476.8236083984375
2024-12-13,473.37408447265625
2024-12-16,473.8668823242187
2024-12-17,481.25872802734375
2024-12-18,487.8621215820313
2024-12-19,484.757568359375
2024-12-20,479.3368835449219
2024-12-23,496.5845031738281
2024-12-24,494.9583129882813
2024-12-26,498.210693359375
2024-12-27,504.4198303222656
2024-12-30,511.5653381347656
2024-12-31,506.5388793945313
2025-01-01,513.2407836914062
2025-01-02,514.5713500976562
2025-01-03,513.8321533203125
2025-01-06,513.33935546875
2025-01-07,516.6410522460938
2025-01-08,514.0784912109375
2025-01-09,507.820068359375
2025-01-10,497.2251281738281
2025-01-13,483.9690551757813
2025-01-14,492.5928955078125
2025-01-15,482.53997802734375
2025-01-16,488.5027160644531
2025-01-17,490.4246215820313
2025-01-20,489.4390869140625
2025-01-21,491.0652465820313
2025-01-22,490.76959228515625
2025-01-23,492.3957824707031
2025-01-24,488.9462585449219
2025-01-27,481.6036682128906
2025-01-28,466.6228942871094
2025-01-29,470.3680725097656
2025-01-30,478.1048889160156
2025-01-31,484.46185302734375
2025-02-01,468.643310546875
2025-02-03,461.8428039550781
2025-02-04,466.9678039550781
2025-02-05,473.1769714355469
2025-02-06,472.9798583984375
2025-02-07,466.3764953613281
2025-02-10,459.6671142578125
2025-02-11,433.32659912109375
2025-02-12,428.1578369140625
2025-02-13,428.1081848144531
2025-02-14,412.9002075195313
2025-02-17,403.35797119140625
2025-02-18,401.668212890625
2025-02-19,415.53424072265625
2025-02-20,414.7887573242187
2025-02-21,412.4529418945313
2025-02-24,402.21490478515625
2025-02-25,408.6758117675781
2025-02-27,401.07183837890625
2025-02-28,400.5251770019531
2025-03-03,391.6289978027344
2025-03-04,393.31878662109375
2025-03-05,411.7571411132813
2025-03-06,418.1186218261719
2025-03-07,414.9378967285156
2025-03-10,420.20599365234375
2025-03-11,431.43798828125
2025-03-12,429.15185546875
2025-03-13,431.4876708984375
2025-03-17,422.3927612304687
2025-03-18,422.3927612304687
2025-03-19,428.0584411621094
2025-03-20,430.8416137695313
2025-03-21,430.394287109375
2025-03-24,433.3762512207031
2025-03-25,440.4832153320313
2025-03-26,437.6503601074219
2025-03-27,450.6218566894531
2025-03-28,480.5904235839844
2025-04-01,476.6641540527344
2025-04-02,476.7635803222656
2025-04-03,483.969970703125
2025-04-04,479.5964050292969
2025-04-07,472.9367370605469
2025-04-08,478.30426025390625
2025-04-09,489.7847595214844
2025-04-11,497.289306640625
2025-04-15,486.504638671875
2025-04-16,497.289306640625
2025-04-17,496.494140625
2025-04-21,500.0724487304687
2025-04-22,509.3165283203125
2025-04-23,502.805908203125
2025-04-24,505.8375549316406
2025-04-25,502.20953369140625
2025-04-28,509.9625549316406
2025-04-29,508.8194885253906
2025-04-30,501.9113464355469
2025-05-02,506.8812561035156
2025-05-05,521.7412719726562
2025-05-06,517.516845703125
2025-05-07,531.780517578125
2025-05-08,529.59375
2025-05-09,526.3135986328125
2025-05-12,545.44775390625
2025-05-13,546.7896118164062
2025-05-14,570.2476196289062
2025-05-15,577.9509887695312
2025-05-16,586.3004150390625
2025-05-19,580.634765625
2025-05-20,575.9133911132812
2025-05-21,548.0320434570312
2025-05-22,566.3710327148438
2025-05-23,550.4673461914062
2025-05-26,543.1119384765625
2025-05-27,545.5968627929688
2025-05-28,539.4341430664062
2025-05-29,537.744384765625
2025-05-30,555.9342651367188
2025-06-02,549.7716064453125
2025-06-03,548.8272705078125
2025-06-04,579.342529296875
2025-06-05,583.3682250976562
2025-06-06,574.770263671875
2025-06-09,565.9735107421875
2025-06-10,566.3214111328125
2025-06-11,567.8123779296875
2025-06-12,560.953857421875
2025-06-13,566.2716674804688
2025-06-16,582.4238891601562
2025-06-17,564.4327392578125
2025-06-18,566.2716674804688
2025-06-19,567.9614868164062
2025-06-20,555.437255859375
2025-06-23,569.8500366210938
2025-06-24,570.9931640625
2025-06-25,588.0896606445312
2025-06-26,592.4133911132812
2025-06-27,584.660400390625
2025-06-30,592.463134765625
2025-07-01,586.1513671875
2025-07-02,589.6302490234375
2025-07-03,646.13818359375
2025-07-04,629.33984375
2025-07-07,618.1077880859375
2025-07-08,617.7102661132812
2025-07-09,606.3291625976562
2025-07-10,596.2899780273438
2025-07-11,603.2478637695312
2025-07-14,596.240234375
2025-07-15,594.947998046875
2025-07-16,596.2899780273438
2025-07-17,590.7733154296875
2025-07-18,591.0715942382812
2025-07-21,585.107666015625
2025-07-22,594.8983764648438
2025-07-23,594.8486938476562
2025-07-24,591.4691162109375
2025-07-25,578.8953247070312
2025-07-28,572.8816528320312
2025-07-29,587.9404907226562
2025-07-30,589.1829833984375
2025-07-31,601.2598876953125
2025-08-01,591.8170166015625
2025-08-04,582.4238891601562
2025-08-05,596.7371826171875
2025-08-06,593.5565185546875
2025-08-07,591.0217895507812
2025-08-08,576.95703125
2025-08-11,584.3124389648438
2025-08-12,600.3155517578125
2025-08-13,609.3607788085938
2025-08-14,601.9556274414062
2025-08-18,620.7418823242188
2025-08-19,614.7283325195312
2025-08-20,610.8517456054688
2025-08-21,603.595703125
2025-08-22,598.8743286132812
2025-08-25,597.0851440429688
2025-08-26,597.3833618164062
2025-08-28,591.8575439453125
2025-08-29,598.4287719726562
2025-09-01,602.5606689453125
2025-09-02,629.2935791015625
2025-09-03,617.4454956054688
2025-09-04,632.728515625
2025-09-05,637.4578247070312
2025-09-08,636.1137084960938
2025-09-09,638.2045288085938
2025-09-10,639.5486450195312
2025-09-11,635.2176513671875
2025-09-12,629.2935791015625
2025-09-15,615.105712890625
2025-09-16,617.1965942382812
2025-09-17,611.6209716796875
2025-09-18,611.2227783203125
2025-09-19,647.712890625
2025-09-22,645.6718139648438
2025-09-23,633.82373046875
2025-09-24,629.8909912109375
2025-09-25,639.7477416992188
2025-09-26,622.3738403320312
